,Date,region,type,4046,4225,4770,year,TotalVolume,Price,Prop
15006,2017-12-31,BuffaloRochester,organic,176.5,82.85,0.0,2017,10568.46,1.15,0.08382560622795243
15007,2017-12-24,BuffaloRochester,organic,233.3,65.48,0.0,2017,11025.86,1.15,0.07966586443437562
15008,2017-12-17,BuffaloRochester,organic,196.04,131.48,0.0,2017,10784.73,1.15,0.09052365278168895
15009,2017-12-10,BuffaloRochester,organic,198.52,70.96,0.0,2017,11143.68,1.14,0.08050456369376868
15010,2017-12-03,BuffaloRochester,organic,101.72,39.09,0.0,2017,7575.49,1.18,0.047094418792684056
15011,2017-11-26,BuffaloRochester,organic,216.85,57.94,0.0,2017,5280.35,1.26,0.04892005482759376
15012,2017-11-19,BuffaloRochester,organic,256.84,68.85,0.0,2017,7519.34,1.42,0.06267979301182336
15013,2017-11-12,BuffaloRochester,organic,250.66,105.43,0.0,2017,12395.75,1.39,0.09474718097374646
15014,2017-11-05,BuffaloRochester,organic,175.18,92.84,0.0,2017,12253.81,1.36,0.09581921775149294
15015,2017-10-29,BuffaloRochester,organic,216.82,114.69,0.0,2017,12759.88,1.35,0.09481613188304894
15016,2017-10-22,BuffaloRochester,organic,231.39,135.86,0.0,2017,10115.95,1.35,0.10013148013291928
15017,2017-10-15,BuffaloRochester,organic,158.88,153.55,0.0,2017,12929.64,1.33,0.12954198569648334
15018,2017-10-08,BuffaloRochester,organic,324.2,148.9,0.0,2017,15466.92,1.34,0.1309735115774595
15019,2017-10-01,BuffaloRochester,organic,277.8,111.48,0.0,2017,11486.81,1.39,0.10657807374318928
15020,2017-09-24,BuffaloRochester,organic,277.5,133.65,0.0,2017,10081.25,1.4,0.07661512278597016
15021,2017-09-17,BuffaloRochester,organic,274.35,139.9,0.0,2017,7698.45,1.47,0.05189344037308252
15022,2017-09-10,BuffaloRochester,organic,408.05,156.35,0.0,2017,4946.72,1.8,0.03361830428971957
15023,2017-09-03,BuffaloRochester,organic,367.3,160.21,0.0,2017,11172.15,1.41,0.07628507072320445
15024,2017-08-27,BuffaloRochester,organic,193.45,181.75,0.0,2017,11184.42,1.37,0.07033147114530858
15025,2017-08-20,BuffaloRochester,organic,74.71,227.91,0.0,2017,8235.56,1.46,0.05477779188608167
15026,2017-08-13,BuffaloRochester,organic,4.73,416.02,0.0,2017,10212.38,1.27,0.06595819999717112
15027,2017-08-06,BuffaloRochester,organic,0.0,311.73,0.0,2017,12705.61,1.34,0.07547550104445822
15028,2017-07-30,BuffaloRochester,organic,9.99,451.17,0.0,2017,10708.99,1.44,0.06830654403326886
15029,2017-07-23,BuffaloRochester,organic,5.9,427.39,0.0,2017,14116.97,1.28,0.08702610986112658
15030,2017-07-16,BuffaloRochester,organic,4.78,446.42,0.0,2017,12764.97,1.26,0.08103378916983561
15031,2017-07-09,BuffaloRochester,organic,5.98,393.2,0.0,2017,5369.52,2.55,0.03117803406954711
15032,2017-07-02,BuffaloRochester,organic,4.02,473.35,0.0,2017,4270.32,2.57,0.02874099446215328
15033,2017-06-25,BuffaloRochester,organic,15.56,439.88,0.0,2017,5228.11,2.57,0.043160953202969865
15034,2017-06-18,BuffaloRochester,organic,28.33,544.31,0.0,2017,5445.57,2.54,0.04028368284369932
15035,2017-06-11,BuffaloRochester,organic,4.78,644.84,0.0,2017,5165.43,2.46,0.04331702462223186
15036,2017-06-04,BuffaloRochester,organic,3.59,491.51,0.0,2017,5425.35,2.51,0.03601799814457873
15037,2017-05-28,BuffaloRochester,organic,0.0,711.28,0.0,2017,5712.13,2.19,0.03436980940894241
15038,2017-05-21,BuffaloRochester,organic,7.22,843.74,0.0,2017,4934.21,2.16,0.03413043010604677
15039,2017-05-14,BuffaloRochester,organic,0.0,548.13,0.0,2017,5945.03,2.16,0.037605922286124915
15040,2017-05-07,BuffaloRochester,organic,0.0,650.65,0.0,2017,7609.96,2.19,0.04173129064263836
15041,2017-04-30,BuffaloRochester,organic,2.43,508.2,0.0,2017,3630.0,2.16,0.01989104638246797
15042,2017-04-23,BuffaloRochester,organic,7.26,384.65,0.0,2017,5924.92,2.14,0.038682209573313586
15043,2017-04-16,BuffaloRochester,organic,8.55,525.64,0.0,2017,5987.27,2.14,0.03479423395989567
15044,2017-04-09,BuffaloRochester,organic,0.0,547.15,0.0,2017,5013.5,2.17,0.028172105462966557
15045,2017-04-02,BuffaloRochester,organic,1.22,923.99,0.0,2017,3337.9,2.09,0.01955386216457422
15046,2017-03-26,BuffaloRochester,organic,0.0,451.29,0.0,2017,4486.25,2.16,0.027817575486777324
15047,2017-03-19,BuffaloRochester,organic,2.44,292.72,0.0,2017,3614.79,2.05,0.02331005953599652
15048,2017-03-12,BuffaloRochester,organic,0.0,286.14,0.0,2017,2414.64,2.05,0.014339602920845573
15049,2017-03-05,BuffaloRochester,organic,9.77,1404.91,0.0,2017,3184.47,1.89,0.022167742300161053
15050,2017-02-26,BuffaloRochester,organic,4.86,606.04,0.0,2017,2099.67,1.93,0.016879176745520863
15051,2017-02-19,BuffaloRochester,organic,0.0,1112.32,0.0,2017,4832.94,1.98,0.042156896781224695
15052,2017-02-12,BuffaloRochester,organic,0.0,369.57,0.0,2017,3594.59,1.81,0.025882464081374845
15053,2017-02-05,BuffaloRochester,organic,6.11,258.24,0.0,2017,5750.39,1.81,0.029590451669925577
15054,2017-01-29,BuffaloRochester,organic,2.44,347.33,0.0,2017,2348.77,1.61,0.014193209832863207
15055,2017-01-22,BuffaloRochester,organic,8.54,139.02,0.0,2017,2590.39,1.5,0.015841919247608804
15056,2017-01-15,BuffaloRochester,organic,7.31,184.83,0.0,2017,4158.47,1.58,0.024122592030513368
15057,2017-01-08,BuffaloRochester,organic,13.4,175.02,0.0,2017,3247.37,1.73,0.020105736571182975
15058,2017-01-01,BuffaloRochester,organic,8.52,320.56,0.0,2017,3425.49,1.64,0.03149165526157649
15059,2017-12-31,California,organic,46373.36,55040.01,0.0,2017,160039.02,1.71,0.02194494731257246
15060,2017-12-24,California,organic,25276.34,58176.83,0.0,2017,138506.44,1.82,0.0252516643897136
15061,2017-12-17,California,organic,24044.07,55284.97,0.0,2017,126089.01,1.75,0.01991518468641329
15062,2017-12-10,California,organic,31270.64,46280.63,0.0,2017,125853.18,1.89,0.021544427152256795
15063,2017-12-03,California,organic,23983.71,47847.46,0.0,2017,125973.2,1.81,0.022215422151428132
15064,2017-11-26,California,organic,23310.44,47380.19,0.0,2017,115472.08,2.0,0.025613321870933126
15065,2017-11-19,California,organic,25968.52,47146.26,0.0,2017,122170.14,1.98,0.02491137407013866
15066,2017-11-12,California,organic,29124.07,43952.88,1.59,2017,122017.93,1.99,0.021184356416242056
15067,2017-11-05,California,organic,27876.4,67331.86,0.0,2017,145735.09,1.76,0.025087060489681123
15068,2017-10-29,California,organic,29243.35,48086.52,0.0,2017,129602.47,2.01,0.022175953957135897
15069,2017-10-22,California,organic,27492.71,48684.87,0.0,2017,132184.44,2.0,0.02903198872431756
15070,2017-10-15,California,organic,25513.54,44390.25,0.0,2017,115255.48,2.1,0.027560577145422704
15071,2017-10-08,California,organic,26222.41,53539.49,0.0,2017,124505.87,2.17,0.029117707608143695
15072,2017-10-01,California,organic,31036.76,59948.6,0.0,2017,132771.77,2.08,0.033164711619616205
15073,2017-09-24,California,organic,34599.22,63107.77,1.57,2017,138458.82,2.05,0.03397379371325804
15074,2017-09-17,California,organic,48806.34,66114.77,0.0,2017,152064.59,2.18,0.03520342899106832
15075,2017-09-10,California,organic,40795.15,62854.16,0.0,2017,140337.35,2.2,0.031041256657318383
15076,2017-09-03,California,organic,33578.96,64298.99,0.0,2017,142391.81,2.09,0.0297200041552792
15077,2017-08-27,California,organic,31149.69,48281.23,0.0,2017,121293.43,2.54,0.027066529316859267
15078,2017-08-20,California,organic,28993.37,44771.32,1.57,2017,140365.99,2.37,0.030086975406235505
15079,2017-08-13,California,organic,27834.92,44902.56,0.0,2017,139016.53,2.21,0.023164074934890255
15080,2017-08-06,California,organic,18668.32,42686.77,0.0,2017,118098.82,2.18,0.020453363037293615
15081,2017-07-30,California,organic,15243.52,40785.21,0.0,2017,113903.29,2.14,0.02003609647427218
15082,2017-07-23,California,organic,20884.31,52053.33,4.67,2017,128480.81,2.17,0.024164318617690195
15083,2017-07-16,California,organic,18861.09,52718.44,9.36,2017,127255.55,2.14,0.023001679962202592
15084,2017-07-09,California,organic,18593.36,54586.32,4.68,2017,169101.22,1.62,0.02535718394953712
15085,2017-07-02,California,organic,20969.94,58901.69,9.35,2017,163970.9,1.73,0.02421570210018309
15086,2017-06-25,California,organic,23367.89,53252.13,0.0,2017,167931.62,1.66,0.023430616296044482
15087,2017-06-18,California,organic,32417.62,60616.15,0.0,2017,181725.85,1.78,0.02680016045954159
15088,2017-06-11,California,organic,32283.4,64309.03,6.18,2017,179141.21,1.79,0.028182998110026003
15089,2017-06-04,California,organic,31578.61,80018.8,12.42,2017,206419.24,1.64,0.03074683043615134
15090,2017-05-28,California,organic,31705.67,68967.28,12.52,2017,197588.64,1.76,0.031075504392296893
15091,2017-05-21,California,organic,28908.03,67866.42,7.8,2017,183083.69,1.78,0.03166394744076073
15092,2017-05-14,California,organic,29347.26,61178.45,7.82,2017,167406.47,1.76,0.025605037219804005
15093,2017-05-07,California,organic,27955.44,80576.31,1.61,2017,211442.68,1.59,0.026156845853234523
15094,2017-04-30,California,organic,29040.03,67606.93,7.79,2017,199903.62,1.61,0.03282719919917143
15095,2017-04-23,California,organic,28028.44,69003.58,4.7,2017,197179.76,1.6,0.03379560398629833
15096,2017-04-16,California,organic,28602.39,68759.01,7.85,2017,194263.4,1.67,0.03446617146106745
15097,2017-04-09,California,organic,30319.27,66541.46,7.86,2017,186112.1,1.63,0.028920523097442752
15098,2017-04-02,California,organic,31381.85,69457.56,17.3,2017,191988.18,1.64,0.03247542282914195
15099,2017-03-26,California,organic,34618.57,71542.71,7.86,2017,194052.77,1.7,0.036842265682282105
15100,2017-03-19,California,organic,25435.01,81224.16,39.25,2017,209591.02,1.57,0.03784222525876957
15101,2017-03-12,California,organic,26372.8,73288.71,9.46,2017,210400.75,1.53,0.03883005419462182
15102,2017-03-05,California,organic,28613.88,65742.41,6.34,2017,220712.33,1.45,0.037697270221073054
15103,2017-02-26,California,organic,26443.61,69371.98,3.16,2017,215699.08,1.34,0.03289204333960727
15104,2017-02-19,California,organic,27932.48,71026.47,3.16,2017,183797.3,1.5,0.02881663806690915
15105,2017-02-12,California,organic,27367.52,55812.63,20.18,2017,151754.58,1.54,0.021636165973124566
15106,2017-02-05,California,organic,37220.31,82017.4,9.46,2017,169739.8,1.36,0.014911252611535697
15107,2017-01-29,California,organic,30958.58,65973.06,23.2,2017,165225.54,1.44,0.020098700481575693
15108,2017-01-22,California,organic,28034.89,54342.56,6.18,2017,136422.97,1.53,0.016456798896957614
15109,2017-01-15,California,organic,27811.48,58090.25,3.08,2017,142739.21,1.66,0.020993241214028013
15110,2017-01-08,California,organic,33563.39,69671.75,4.62,2017,177777.4,1.5,0.026025755911517123
15111,2017-01-01,California,organic,31267.65,65430.27,6.16,2017,164137.04,1.46,0.02236378091072866
15112,2017-12-31,Charlotte,organic,34.71,5197.49,198.71,2017,11939.07,1.71,0.033321846541390365
15113,2017-12-24,Charlotte,organic,6.59,3987.42,214.4,2017,9064.06,1.83,0.04730673585735501
15114,2017-12-17,Charlotte,organic,1.2,4729.56,227.56,2017,9678.6,1.86,0.048585485978349
15115,2017-12-10,Charlotte,organic,4.18,4292.94,202.41,2017,10004.14,1.91,0.034793006592250486
15116,2017-12-03,Charlotte,organic,20.01,4864.47,210.73,2017,9558.48,1.9,0.041487272232944905
15117,2017-11-26,Charlotte,organic,21.02,3663.49,157.71,2017,8485.97,2.11,0.04743469140538603
15118,2017-11-19,Charlotte,organic,7.04,3853.79,131.39,2017,7918.52,2.13,0.04236099252809289
15119,2017-11-12,Charlotte,organic,16.49,3865.41,176.72,2017,9048.5,2.15,0.045357367533278015
15120,2017-11-05,Charlotte,organic,31.39,4550.54,194.47,2017,9818.51,2.22,0.04978968273225992
15121,2017-10-29,Charlotte,organic,43.32,3776.83,160.97,2017,11245.23,2.02,0.057824949127169734
15122,2017-10-22,Charlotte,organic,36.2,4320.47,181.26,2017,11569.34,2.08,0.06434322646020041
15123,2017-10-15,Charlotte,organic,64.0,3476.86,161.46,2017,10195.59,2.38,0.05495715288076597
15124,2017-10-08,Charlotte,organic,30.6,3911.27,130.82,2017,9398.69,2.67,0.04988943173325178
15125,2017-10-01,Charlotte,organic,12.62,4182.38,174.37,2017,8276.33,2.82,0.043893085035801915
15126,2017-09-24,Charlotte,organic,22.31,4284.88,118.25,2017,10375.19,2.55,0.05258609364299249
15127,2017-09-17,Charlotte,organic,22.96,4305.79,157.1,2017,8821.08,2.77,0.04382749206419545
15128,2017-09-10,Charlotte,organic,68.51,4094.41,222.11,2017,10286.63,2.8,0.05192403201001794
15129,2017-09-03,Charlotte,organic,17.76,4696.17,241.64,2017,10311.34,2.82,0.04881980093484162
15130,2017-08-27,Charlotte,organic,66.38,4585.79,175.49,2017,9801.89,2.83,0.04491332757698252
15131,2017-08-20,Charlotte,organic,92.36,4682.08,200.75,2017,10482.69,2.48,0.047015630165542666
15132,2017-08-13,Charlotte,organic,33.0,4739.09,242.97,2017,10438.1,2.35,0.04740085242609393
15133,2017-08-06,Charlotte,organic,28.61,4983.56,251.04,2017,10271.22,2.36,0.04738413659588414
15134,2017-07-30,Charlotte,organic,26.63,5054.68,322.23,2017,8475.83,2.07,0.03833768689205652
15135,2017-07-23,Charlotte,organic,22.63,5297.61,390.71,2017,9135.63,2.0,0.04067526705578661
15136,2017-07-16,Charlotte,organic,12.59,5361.39,376.53,2017,9447.15,1.99,0.043141353022319584
15137,2017-07-09,Charlotte,organic,5.97,5370.27,348.47,2017,8788.78,2.06,0.03807701784110429
15138,2017-07-02,Charlotte,organic,46.21,5110.55,372.35,2017,8194.26,2.09,0.03516688742193652
15139,2017-06-25,Charlotte,organic,31.85,5152.64,283.56,2017,9404.14,1.99,0.042544249387021726
15140,2017-06-18,Charlotte,organic,79.72,4880.33,337.19,2017,8381.65,2.03,0.03987093872771952
15141,2017-06-11,Charlotte,organic,285.37,4582.85,302.45,2017,9586.49,2.15,0.04098979172896844
15142,2017-06-04,Charlotte,organic,295.98,4783.78,342.96,2017,7061.26,2.47,0.03024299896712468
15143,2017-05-28,Charlotte,organic,313.55,5326.85,398.1,2017,8254.68,2.5,0.033607764635069426
15144,2017-05-21,Charlotte,organic,256.65,4833.23,438.64,2017,7285.09,2.48,0.030983620180979554
15145,2017-05-14,Charlotte,organic,420.54,6462.38,585.26,2017,9005.08,2.21,0.038543857255194935
15146,2017-05-07,Charlotte,organic,146.19,5186.8,414.39,2017,8083.68,2.31,0.02593955843630258
15147,2017-04-30,Charlotte,organic,290.78,4784.56,413.52,2017,7230.2,2.53,0.029762606760107224
15148,2017-04-23,Charlotte,organic,280.54,4591.39,403.0,2017,7040.71,2.58,0.030878847043986246
15149,2017-04-16,Charlotte,organic,300.02,6234.75,655.14,2017,8797.77,2.05,0.041495370371898876
15150,2017-04-09,Charlotte,organic,247.84,5759.67,705.1,2017,8814.73,2.02,0.041952202627111745
15151,2017-04-02,Charlotte,organic,277.75,6849.46,639.44,2017,10320.1,1.95,0.04268953192912339
15152,2017-03-26,Charlotte,organic,276.46,5908.44,559.41,2017,8724.0,2.01,0.037282763478430514
15153,2017-03-19,Charlotte,organic,290.05,4578.97,555.66,2017,6033.09,1.96,0.02835553731954632
15154,2017-03-12,Charlotte,organic,226.55,4485.51,589.46,2017,7142.45,1.86,0.03334967872022998
15155,2017-03-05,Charlotte,organic,330.49,3724.34,436.66,2017,6959.35,1.78,0.0332168851851361
15156,2017-02-26,Charlotte,organic,220.32,3918.45,541.98,2017,8500.37,1.7,0.03399422835120813
15157,2017-02-19,Charlotte,organic,299.88,4076.97,598.59,2017,9418.55,1.67,0.04528661778773502
15158,2017-02-12,Charlotte,organic,148.37,4040.19,418.86,2017,9089.66,1.63,0.042110618680014866
15159,2017-02-05,Charlotte,organic,140.61,3540.95,461.31,2017,8473.46,1.62,0.023014730746614087
15160,2017-01-29,Charlotte,organic,131.99,4705.7,520.72,2017,10053.43,1.5,0.04494909854153051
15161,2017-01-22,Charlotte,organic,92.31,3486.55,448.82,2017,8443.85,1.48,0.03295822712501695
15162,2017-01-15,Charlotte,organic,148.64,4643.38,570.26,2017,10672.07,1.5,0.05141433787708738
15163,2017-01-08,Charlotte,organic,235.17,4456.81,620.22,2017,11737.62,1.49,0.05079537715079163
15164,2017-01-01,Charlotte,organic,120.83,3134.68,489.12,2017,7225.07,1.7,0.032215001326264314
15165,2017-12-31,Chicago,organic,142.0,16241.0,0.0,2017,26040.03,1.79,0.021544054483626618
15166,2017-12-24,Chicago,organic,324.23,21629.94,0.0,2017,32444.19,1.81,0.043838150560816636
15167,2017-12-17,Chicago,organic,946.46,21147.93,0.0,2017,44435.16,1.39,0.06687118073026166
15168,2017-12-10,Chicago,organic,180.13,30865.75,0.0,2017,40734.03,1.65,0.038349485816566053
15169,2017-12-03,Chicago,organic,21.79,24946.69,0.0,2017,32233.21,1.75,0.04692068984857478
15170,2017-11-26,Chicago,organic,35.72,19019.1,0.0,2017,28513.37,1.73,0.053305247972186276
15171,2017-11-19,Chicago,organic,29.29,20559.98,0.0,2017,27898.67,1.79,0.04779046196342829
15172,2017-11-12,Chicago,organic,24.78,25147.1,0.0,2017,32924.34,2.06,0.05736603946716268
15173,2017-11-05,Chicago,organic,24.68,31160.28,0.0,2017,41108.47,1.95,0.0708674058895471
15174,2017-10-29,Chicago,organic,29.29,28053.8,0.0,2017,35333.89,2.06,0.06020019327024351
15175,2017-10-22,Chicago,organic,38.23,23237.19,0.0,2017,33775.92,2.1,0.06101252380033284
15176,2017-10-15,Chicago,organic,24.19,30172.08,0.0,2017,42271.67,1.9,0.07185060817513744
15177,2017-10-08,Chicago,organic,50.6,31925.41,0.0,2017,44054.7,1.8,0.07861642150566639
15178,2017-10-01,Chicago,organic,61.05,25186.76,0.0,2017,31903.97,1.84,0.05600992660312143
15179,2017-09-24,Chicago,organic,110.63,25900.41,0.0,2017,33346.53,1.92,0.05697901243746328
15180,2017-09-17,Chicago,organic,123.84,20717.47,0.0,2017,28047.95,2.13,0.04825344015401478
15181,2017-09-10,Chicago,organic,245.66,17923.99,0.0,2017,26481.45,1.96,0.04291471548153525
15182,2017-09-03,Chicago,organic,107.44,11896.8,0.0,2017,20131.27,2.05,0.03172319665752843
15183,2017-08-27,Chicago,organic,91.53,18593.95,0.0,2017,26530.32,2.11,0.04074386746537595
15184,2017-08-20,Chicago,organic,51.92,5013.57,0.0,2017,13896.65,1.71,0.02017786091834395
15185,2017-08-13,Chicago,organic,65.48,6949.79,0.0,2017,17452.06,1.69,0.0265306886894342
15186,2017-08-06,Chicago,organic,38.53,7883.0,0.0,2017,13741.86,1.74,0.01946763342636626
15187,2017-07-30,Chicago,organic,93.55,31700.84,0.0,2017,39043.11,1.9,0.05042318653649047
15188,2017-07-23,Chicago,organic,87.93,31152.43,0.0,2017,36591.27,1.88,0.04635383613072641
15189,2017-07-16,Chicago,organic,84.45,35396.03,0.0,2017,43700.57,1.83,0.05168066340928201
15190,2017-07-09,Chicago,organic,101.56,33439.5,0.0,2017,34529.39,1.99,0.03775202064618277
15191,2017-07-02,Chicago,organic,88.99,33041.8,0.0,2017,34696.48,1.98,0.03546091158015152
15192,2017-06-25,Chicago,organic,151.52,33077.68,0.0,2017,34223.93,1.98,0.03790048135393065
15193,2017-06-18,Chicago,organic,47.8,34824.05,0.0,2017,36015.84,1.98,0.04008892309394141
15194,2017-06-11,Chicago,organic,68.64,42911.11,0.0,2017,44859.81,1.96,0.052638159208318824
15195,2017-06-04,Chicago,organic,41.82,43896.68,0.0,2017,46993.63,1.94,0.057087332620333386
15196,2017-05-28,Chicago,organic,61.8,43856.32,0.0,2017,48877.42,1.93,0.058891069614786185
15197,2017-05-21,Chicago,organic,34.84,40715.22,0.0,2017,44591.86,1.94,0.05513110864665505
15198,2017-05-14,Chicago,organic,71.71,36510.68,0.0,2017,40490.25,1.93,0.04860640744217726
15199,2017-05-07,Chicago,organic,42.84,39979.02,0.0,2017,42798.67,1.95,0.04200545371397413
15200,2017-04-30,Chicago,organic,39.74,44553.79,0.0,2017,46274.23,1.97,0.055511417596016965
15201,2017-04-23,Chicago,organic,144.02,46354.05,0.0,2017,50574.88,1.67,0.06568657774105124
15202,2017-04-16,Chicago,organic,189.55,63660.83,0.0,2017,68194.97,1.74,0.08410096436513725
15203,2017-04-09,Chicago,organic,298.8,53040.02,0.0,2017,57024.53,1.95,0.07536776202490825
15204,2017-04-02,Chicago,organic,538.54,51259.58,0.0,2017,56046.88,1.94,0.07653042295988066
15205,2017-03-26,Chicago,organic,1252.26,43428.38,0.0,2017,48330.46,1.67,0.06853386805028983
15206,2017-03-19,Chicago,organic,1720.14,40737.11,0.0,2017,45989.07,1.68,0.06344308136930787
15207,2017-03-12,Chicago,organic,262.35,29577.44,0.0,2017,33185.31,1.93,0.04750598894112146
15208,2017-03-05,Chicago,organic,444.51,42428.17,0.0,2017,47884.05,1.64,0.06571275948632294
15209,2017-02-26,Chicago,organic,799.29,37768.66,0.0,2017,46602.16,1.69,0.06459699628741122
15210,2017-02-19,Chicago,organic,324.96,28155.69,0.0,2017,36645.7,1.6,0.0478998672044193
15211,2017-02-12,Chicago,organic,49.0,32792.61,0.0,2017,35870.49,1.53,0.03940859179501255
15212,2017-02-05,Chicago,organic,82.09,39288.55,0.0,2017,42439.11,1.49,0.025508977893927476
15213,2017-01-29,Chicago,organic,87.33,40554.73,0.0,2017,44735.4,1.51,0.051112456934126915
15214,2017-01-22,Chicago,organic,52.69,43587.09,0.0,2017,47561.03,1.51,0.05328210609521433
15215,2017-01-15,Chicago,organic,78.31,34378.08,0.0,2017,38542.5,1.85,0.04727033891186494
15216,2017-01-08,Chicago,organic,70.76,23893.31,0.0,2017,28099.34,1.81,0.03303389034639814
15217,2017-01-01,Chicago,organic,36.67,34076.57,0.0,2017,36915.87,1.34,0.043933617873814335
15218,2017-12-31,CincinnatiDayton,organic,483.32,4217.86,0.0,2017,14495.2,1.36,0.04953534810071214
15219,2017-12-24,CincinnatiDayton,organic,444.01,5455.3,0.0,2017,13218.13,1.73,0.07664615541087372
15220,2017-12-17,CincinnatiDayton,organic,371.48,4597.17,0.0,2017,9465.99,1.73,0.05297562010810253
15221,2017-12-10,CincinnatiDayton,organic,253.36,4171.8,0.0,2017,8238.78,1.69,0.03396939588646386
