,Date,region,type,4046,4225,4770,year,TotalVolume,Price,Prop
5868,2017-03-26,Boston,conventional,6860.31,412840.77,3403.92,2017,550948.58,1.51,0.969542644289153
5869,2017-03-19,Boston,conventional,5709.44,425273.84,3736.16,2017,540540.5,1.54,0.9675398675763592
5870,2017-03-12,Boston,conventional,5729.95,389749.89,3675.15,2017,495117.57,1.55,0.9643663595762564
5871,2017-03-05,Boston,conventional,9208.87,529716.12,5832.2,2017,620307.93,1.3,0.9698702548144773
5872,2017-02-26,Boston,conventional,11751.2,489161.87,5887.27,2017,599178.18,1.24,0.9762568681405966
5873,2017-02-19,Boston,conventional,27790.5,391316.37,5419.01,2017,521125.33,1.31,0.9698921112147709
5874,2017-02-12,Boston,conventional,83640.38,593329.02,11050.66,2017,791126.41,1.12,0.9780833561547225
5875,2017-02-05,Boston,conventional,50889.62,594522.97,7080.99,2017,772110.18,1.19,0.9719911495462249
5876,2017-01-29,Boston,conventional,5792.32,464828.97,6111.1,2017,604106.12,1.32,0.9753452305302213
5877,2017-01-22,Boston,conventional,4741.15,526892.92,11138.94,2017,663735.14,1.26,0.9772991910726376
5878,2017-01-15,Boston,conventional,5430.5,457448.44,8522.37,2017,577976.65,1.3,0.9714074008065998
5879,2017-01-08,Boston,conventional,7543.51,605624.94,9300.68,2017,730358.49,1.09,0.9765277728771083
5880,2017-01-01,Boston,conventional,4119.9,371223.34,3933.72,2017,458830.49,1.29,0.9715453941464808
5881,2017-12-31,BuffaloRochester,conventional,5924.57,62632.07,25.0,2017,115508.29,1.27,0.9161743937720476
5882,2017-12-24,BuffaloRochester,conventional,7430.89,72517.2,27.0,2017,127375.45,1.28,0.9203341355656244
5883,2017-12-17,BuffaloRochester,conventional,7563.23,57326.4,39.68,2017,108352.42,1.26,0.909476347218311
5884,2017-12-10,BuffaloRochester,conventional,7934.47,63389.74,61.68,2017,127279.28,1.25,0.9194954363062313
5885,2017-12-03,BuffaloRochester,conventional,7805.0,87461.0,42.0,2017,153282.0,1.13,0.9529055812073159
5886,2017-11-26,BuffaloRochester,conventional,6353.0,50509.0,26.0,2017,102658.0,1.23,0.9510799451724062
5887,2017-11-19,BuffaloRochester,conventional,8870.0,55800.0,75.0,2017,112445.0,1.3,0.9373202069881766
5888,2017-11-12,BuffaloRochester,conventional,10402.0,55305.0,48.0,2017,118434.0,1.37,0.9052528190262535
5889,2017-11-05,BuffaloRochester,conventional,9707.4,54119.19,58.11,2017,115630.87,1.37,0.9041807822485071
5890,2017-10-29,BuffaloRochester,conventional,11383.36,53894.54,38.11,2017,121815.11,1.36,0.9051838681169511
5891,2017-10-22,BuffaloRochester,conventional,24441.32,39988.75,61.44,2017,90910.72,1.5,0.8998685198670807
5892,2017-10-15,BuffaloRochester,conventional,26274.97,40394.56,32.89,2017,86880.78,1.5,0.8704580143035167
5893,2017-10-08,BuffaloRochester,conventional,25376.77,31576.96,38.61,2017,102625.05,1.49,0.8690264884225405
5894,2017-10-01,BuffaloRochester,conventional,22791.7,42861.77,36.62,2017,96291.55,1.53,0.8934219262568107
5895,2017-09-24,BuffaloRochester,conventional,11991.22,52356.55,31.2,2017,121501.78,1.42,0.9233848772140298
5896,2017-09-17,BuffaloRochester,conventional,7007.92,59413.46,47.77,2017,140652.67,1.37,0.9481065596269175
5897,2017-09-10,BuffaloRochester,conventional,2860.33,66980.46,31.37,2017,142196.93,1.46,0.9663816957102804
5898,2017-09-03,BuffaloRochester,conventional,2894.04,67610.93,39.76,2017,135280.49,1.56,0.9237149292767955
5899,2017-08-27,BuffaloRochester,conventional,1871.7,74398.45,19.56,2017,147839.98,1.33,0.9296685288546914
5900,2017-08-20,BuffaloRochester,conventional,2619.19,71900.58,11.18,2017,142109.31,1.34,0.9452222081139183
5901,2017-08-13,BuffaloRochester,conventional,2321.06,60729.79,18.73,2017,144618.71,1.32,0.9340418000028289
5902,2017-08-06,BuffaloRochester,conventional,2068.33,78780.02,42.94,2017,155635.24,1.32,0.9245244989555418
5903,2017-07-30,BuffaloRochester,conventional,1769.04,65452.36,40.32,2017,146069.4,1.32,0.9316934559667311
5904,2017-07-23,BuffaloRochester,conventional,1917.57,67607.83,37.44,2017,148098.37,1.34,0.9129738901388734
5905,2017-07-16,BuffaloRochester,conventional,1791.21,72328.87,35.75,2017,144761.54,1.35,0.9189662108301644
5906,2017-07-09,BuffaloRochester,conventional,2075.7,80022.52,55.72,2017,166851.73,1.31,0.9688219659304529
5907,2017-07-02,BuffaloRochester,conventional,1954.36,80410.59,105.58,2017,144309.09,1.34,0.9712590055378467
5908,2017-06-25,BuffaloRochester,conventional,1954.58,77254.88,59.58,2017,115902.44,1.46,0.9568390467970301
5909,2017-06-18,BuffaloRochester,conventional,2124.28,82873.3,101.12,2017,129734.97,1.5,0.9597163171563007
5910,2017-06-11,BuffaloRochester,conventional,1737.4,75551.59,78.57,2017,114081.68,1.62,0.9566829753777681
5911,2017-06-04,BuffaloRochester,conventional,1453.91,80512.88,57.58,2017,145203.51,1.6,0.9639820018554213
5912,2017-05-28,BuffaloRochester,conventional,1588.75,75152.52,109.42,2017,160484.02,1.64,0.9656301905910576
5913,2017-05-21,BuffaloRochester,conventional,1486.31,72163.62,56.41,2017,139635.02,1.71,0.9658695698939532
5914,2017-05-14,BuffaloRochester,conventional,1761.8,66532.44,134.29,2017,152142.57,1.55,0.9623940777138751
5915,2017-05-07,BuffaloRochester,conventional,1772.26,87260.23,209.65,2017,174746.25,1.71,0.9582687093573616
5916,2017-04-30,BuffaloRochester,conventional,1803.39,83395.01,45.64,2017,178864.17,1.54,0.980108953617532
5917,2017-04-23,BuffaloRochester,conventional,2554.61,70195.44,39.89,2017,147244.2,1.55,0.9613177904266864
5918,2017-04-16,BuffaloRochester,conventional,3103.77,70001.59,36.44,2017,166089.23,1.54,0.9652057660401043
5919,2017-04-09,BuffaloRochester,conventional,1954.15,80632.6,48.8,2017,172946.22,1.56,0.9718278945370334
5920,2017-04-02,BuffaloRochester,conventional,3854.74,73053.91,42.0,2017,167364.95,1.54,0.9804461378354258
5921,2017-03-26,BuffaloRochester,conventional,2184.26,67000.84,53.28,2017,156787.69,1.53,0.9721824245132227
5922,2017-03-19,BuffaloRochester,conventional,1917.68,72621.77,74.38,2017,151459.46,1.54,0.9766899404640035
5923,2017-03-12,BuffaloRochester,conventional,1457.31,85677.37,28.0,2017,165974.96,1.48,0.9856603970791544
5924,2017-03-05,BuffaloRochester,conventional,1420.89,75283.75,46.33,2017,140468.86,1.68,0.977832257699839
5925,2017-02-26,BuffaloRochester,conventional,1195.92,71329.25,44.92,2017,122294.43,1.69,0.9831208232544791
5926,2017-02-19,BuffaloRochester,conventional,1360.81,62449.93,33.22,2017,109808.8,1.68,0.9578431032187753
5927,2017-02-12,BuffaloRochester,conventional,1773.3,71050.71,110.87,2017,135286.7,1.56,0.9741175359186252
5928,2017-02-05,BuffaloRochester,conventional,1561.11,97167.09,116.1,2017,188582.23,1.4,0.9704095483300744
5929,2017-01-29,BuffaloRochester,conventional,1541.69,72000.86,111.33,2017,163136.7,1.37,0.9858067901671368
5930,2017-01-22,BuffaloRochester,conventional,1691.65,70336.67,56.29,2017,160924.52,1.34,0.9841580807523912
5931,2017-01-15,BuffaloRochester,conventional,2011.96,68322.14,53.84,2017,168230.55,1.29,0.9758774079694866
5932,2017-01-08,BuffaloRochester,conventional,1506.69,83906.44,65.83,2017,158267.23,1.37,0.979894263428817
5933,2017-01-01,BuffaloRochester,conventional,1285.48,58531.95,102.52,2017,105349.04,1.43,0.9685083447384235
5934,2017-12-31,California,conventional,2280934.17,3201737.11,111845.09,2017,7132711.23,0.93,0.9780550526874275
5935,2017-12-24,California,conventional,1934361.67,1934710.69,116855.41,2017,5346535.57,1.13,0.9747483356102864
5936,2017-12-17,California,conventional,1901831.08,2877209.2,115250.14,2017,6205211.05,0.98,0.9800848153135867
5937,2017-12-10,California,conventional,2234102.17,2013200.4,90168.26,2017,5715712.21,1.06,0.9784555728477432
5938,2017-12-03,California,conventional,2333912.0,1660573.0,100234.0,2017,5544556.0,1.09,0.9777845778485719
5939,2017-11-26,California,conventional,1734281.0,1354966.0,121946.0,2017,4392810.0,1.3,0.9743866781290669
5940,2017-11-19,California,conventional,1879513.0,1360694.0,107055.0,2017,4782021.0,1.26,0.9750886259298613
5941,2017-11-12,California,conventional,2309785.0,1882561.0,108415.0,2017,5637795.0,1.15,0.9788156435837579
5942,2017-11-05,California,conventional,2148627.4,2224529.18,108333.63,2017,5663438.53,1.15,0.9749129395103189
5943,2017-10-29,California,conventional,1981731.12,2384845.53,125816.68,2017,5714676.89,1.2,0.9778240460428641
5944,2017-10-22,California,conventional,1604916.52,1779177.98,123891.36,2017,4420877.4,1.53,0.9709680112756824
5945,2017-10-15,California,conventional,1348029.41,1699672.65,137027.4,2017,4066640.98,1.68,0.9724394228545773
5946,2017-10-08,California,conventional,1377101.0,1829530.74,138380.27,2017,4151444.41,1.74,0.9708822923918563
5947,2017-10-01,California,conventional,1288266.68,1608863.15,120405.29,2017,3870633.16,1.77,0.9668352883803838
5948,2017-09-24,California,conventional,1383479.62,1575761.37,119703.21,2017,3937000.67,1.74,0.966026206286742
5949,2017-09-17,California,conventional,1571529.56,1556655.98,128019.39,2017,4167531.38,1.72,0.9647965710089317
5950,2017-09-10,California,conventional,1677368.14,1599511.35,141899.49,2017,4380657.13,1.71,0.9689587433426816
5951,2017-09-03,California,conventional,1856634.4,1720930.65,168178.12,2017,4648718.22,1.65,0.9702799958447208
5952,2017-08-27,California,conventional,1889886.87,1420373.34,157338.07,2017,4360013.67,1.78,0.9729334706831407
5953,2017-08-20,California,conventional,1995269.12,1293180.21,165218.13,2017,4524974.68,1.64,0.9699130245937645
5954,2017-08-13,California,conventional,2346710.99,2079376.28,190313.03,2017,5862368.39,1.26,0.9768359250651097
5955,2017-08-06,California,conventional,2313742.61,1892140.35,159763.39,2017,5655955.05,1.36,0.9795466369627064
5956,2017-07-30,California,conventional,2179199.68,2206571.02,152942.18,2017,5571000.96,1.38,0.9799639035257278
5957,2017-07-23,California,conventional,2201004.96,1738865.16,151424.79,2017,5188483.1,1.46,0.9758356813823098
5958,2017-07-16,California,conventional,2319570.09,1821613.01,178446.19,2017,5405190.35,1.49,0.9769983200377974
5959,2017-07-09,California,conventional,2634902.26,1818682.87,207945.39,2017,6499668.48,1.28,0.9746428160504629
5960,2017-07-02,California,conventional,2527123.67,1942683.02,224121.48,2017,6607292.61,1.28,0.9757842978998169
5961,2017-06-25,California,conventional,2706875.38,1977949.64,191069.11,2017,6999255.87,1.15,0.9765693837039555
5962,2017-06-18,California,conventional,2691571.96,1650089.15,191313.38,2017,6599048.85,1.2,0.9731998395404584
5963,2017-06-11,California,conventional,2302944.62,1517908.04,188258.15,2017,6177216.24,1.22,0.971817001889974
5964,2017-06-04,California,conventional,2378539.46,1580024.38,141320.44,2017,6507093.57,1.2,0.9692531695638487
5965,2017-05-28,California,conventional,2307940.04,1793496.44,153502.24,2017,6160751.92,1.32,0.9689244956077031
5966,2017-05-21,California,conventional,2077113.57,1627754.26,137755.31,2017,5599003.03,1.35,0.9683360525592393
5967,2017-05-14,California,conventional,2375685.35,1570244.89,134825.51,2017,6370622.3,1.17,0.974394962780196
5968,2017-05-07,California,conventional,2851510.24,2470795.47,150595.46,2017,7872203.23,1.08,0.9738431541467655
5969,2017-04-30,California,conventional,2197824.46,1689225.61,157508.63,2017,5889669.2,1.25,0.9671728008008286
5970,2017-04-23,California,conventional,2027854.71,1521895.03,162006.91,2017,5637299.78,1.26,0.9662043960137017
5971,2017-04-16,California,conventional,2047142.24,1572972.43,163002.25,2017,5442086.44,1.34,0.9655338285389325
5972,2017-04-09,California,conventional,1926187.79,2128867.47,161909.09,2017,6249182.98,1.13,0.9710794769025572
5973,2017-04-02,California,conventional,1856672.56,1580307.3,150682.37,2017,5719811.06,1.22,0.967524577170858
5974,2017-03-26,California,conventional,1693588.76,1542979.33,138133.01,2017,5073070.91,1.33,0.9631577343177179
5975,2017-03-19,California,conventional,1857645.04,1555271.43,143586.99,2017,5328958.01,1.31,0.9621577747412304
5976,2017-03-12,California,conventional,1871004.41,1577127.23,156629.51,2017,5208101.86,1.31,0.9611699458053782
5977,2017-03-05,California,conventional,1961188.27,1720072.57,161251.98,2017,5634150.07,1.15,0.962302729778927
5978,2017-02-26,California,conventional,2193499.5,2038284.77,155642.35,2017,6342089.92,0.95,0.9671079566603927
5979,2017-02-19,California,conventional,1999799.14,2098407.09,177817.01,2017,6194368.66,0.95,0.9711833619330908
5980,2017-02-12,California,conventional,2429385.13,1870884.97,158534.53,2017,6862176.64,0.79,0.9783638340268754
5981,2017-02-05,California,conventional,3986429.59,3550403.07,214137.93,2017,11213596.29,0.67,0.9850887473884643
5982,2017-01-29,California,conventional,3009291.31,2295856.21,148335.97,2017,8055482.07,0.76,0.9799012995184243
5983,2017-01-22,California,conventional,3089603.62,2659661.41,106559.24,2017,8153340.48,0.76,0.9835432011030424
5984,2017-01-15,California,conventional,2075029.62,2450277.12,95137.62,2017,6656554.36,0.93,0.979006758785972
5985,2017-01-08,California,conventional,1988635.39,2569566.25,109029.01,2017,6653048.21,1.0,0.9739742440884829
5986,2017-01-01,California,conventional,2266313.37,2877688.31,90899.53,2017,7175276.66,0.89,0.9776362190892713
5987,2017-12-31,Charlotte,conventional,60766.53,108930.41,6349.26,2017,346356.5,0.93,0.9666781534586096
5988,2017-12-24,Charlotte,conventional,53317.48,58732.18,3839.91,2017,182537.83,1.33,0.952693264142645
5989,2017-12-17,Charlotte,conventional,58017.31,56564.52,3658.03,2017,189529.04,1.26,0.951414514021651
5990,2017-12-10,Charlotte,conventional,58726.14,60515.61,4428.39,2017,277528.93,1.02,0.9652069934077495
5991,2017-12-03,Charlotte,conventional,58826.0,94262.0,4556.0,2017,220837.0,1.26,0.9585127277670551
5992,2017-11-26,Charlotte,conventional,45363.0,56764.0,3742.0,2017,170412.0,1.4,0.952565308594614
5993,2017-11-19,Charlotte,conventional,47542.0,59312.0,3820.0,2017,179011.0,1.4,0.9576390074719071
5994,2017-11-12,Charlotte,conventional,53681.0,65657.0,4551.0,2017,190445.0,1.44,0.954642632466722
5995,2017-11-05,Charlotte,conventional,46741.48,65173.5,4855.57,2017,187381.18,1.47,0.9502103172677401
5996,2017-10-29,Charlotte,conventional,52951.42,62872.0,4716.56,2017,183224.98,1.49,0.9421750508728303
5997,2017-10-22,Charlotte,conventional,44543.75,65040.05,4652.86,2017,168237.31,1.64,0.9356567735397996
5998,2017-10-15,Charlotte,conventional,45266.57,68119.98,5567.33,2017,175323.3,1.7,0.945042847119234
5999,2017-10-08,Charlotte,conventional,50017.71,66076.12,4781.98,2017,178991.71,1.77,0.9501105682667482
6000,2017-10-01,Charlotte,conventional,43576.07,74145.54,4797.8,2017,180280.25,1.76,0.9561069149641981
6001,2017-09-24,Charlotte,conventional,47607.14,71519.48,5336.34,2017,186923.93,1.72,0.9474139063570075
6002,2017-09-17,Charlotte,conventional,56017.67,64593.12,5176.8,2017,192447.11,1.61,0.9561725079358045
6003,2017-09-10,Charlotte,conventional,45960.24,68912.39,5424.48,2017,187822.6,1.69,0.9480759679899821
6004,2017-09-03,Charlotte,conventional,49285.16,69478.02,6029.05,2017,200900.91,1.65,0.9511801990651584
6005,2017-08-27,Charlotte,conventional,60886.4,65605.0,5772.92,2017,208438.23,1.58,0.9550866724230175
6006,2017-08-20,Charlotte,conventional,57230.8,69135.38,5602.86,2017,212479.12,1.52,0.9529843698344573
6007,2017-08-13,Charlotte,conventional,47263.33,78914.53,6255.4,2017,209771.02,1.47,0.9525991475739061
6008,2017-08-06,Charlotte,conventional,43174.26,78385.61,6519.58,2017,206493.73,1.43,0.9526158634041159
6009,2017-07-30,Charlotte,conventional,54840.38,81789.28,6237.96,2017,212607.67,1.4,0.9616623131079435
6010,2017-07-23,Charlotte,conventional,50924.04,75358.77,5993.87,2017,215463.51,1.39,0.9593247329442134
6011,2017-07-16,Charlotte,conventional,44530.25,73163.04,6036.41,2017,209534.16,1.38,0.9568586469776804
6012,2017-07-09,Charlotte,conventional,62331.48,70720.4,6490.52,2017,222027.09,1.32,0.9619229821588957
6013,2017-07-02,Charlotte,conventional,60811.83,76448.74,6627.47,2017,224816.41,1.36,0.9648331125780635
6014,2017-06-25,Charlotte,conventional,53140.24,72807.06,5877.63,2017,211639.6,1.33,0.9574557506129783
6015,2017-06-18,Charlotte,conventional,45497.3,78803.31,6332.43,2017,201837.88,1.43,0.9601290612722805
6016,2017-06-11,Charlotte,conventional,50865.51,86113.51,6816.9,2017,224288.57,1.38,0.9590102082710316
6017,2017-06-04,Charlotte,conventional,59349.56,86778.91,7005.98,2017,226422.86,1.49,0.9697570010328753
6018,2017-05-28,Charlotte,conventional,55170.16,89547.81,8529.56,2017,237363.56,1.5,0.9663922353649306
6019,2017-05-21,Charlotte,conventional,56077.9,87872.71,7712.06,2017,227842.05,1.5,0.9690163798190204
6020,2017-05-14,Charlotte,conventional,52616.28,77142.23,6721.88,2017,224626.96,1.41,0.9614561427448051
6021,2017-05-07,Charlotte,conventional,76880.62,106192.08,11654.08,2017,303551.54,1.36,0.9740604415636974
6022,2017-04-30,Charlotte,conventional,57129.17,87500.56,7990.1,2017,235698.79,1.53,0.9702373932398928
6023,2017-04-23,Charlotte,conventional,48220.74,78264.66,7619.22,2017,220970.07,1.5,0.9691211529560138
6024,2017-04-16,Charlotte,conventional,48494.75,77380.84,7459.86,2017,203220.34,1.56,0.9585046296281011
6025,2017-04-09,Charlotte,conventional,50325.29,75492.06,6657.48,2017,201298.91,1.54,0.9580477973728883
6026,2017-04-02,Charlotte,conventional,47420.03,85811.1,7802.11,2017,231427.69,1.48,0.9573104680708766
6027,2017-03-26,Charlotte,conventional,48843.91,94477.7,7655.97,2017,225271.53,1.48,0.9627172365215695
6028,2017-03-19,Charlotte,conventional,42389.4,89209.74,7312.02,2017,206732.76,1.47,0.9716444626804537
6029,2017-03-12,Charlotte,conventional,48009.39,87659.78,8252.21,2017,207026.03,1.55,0.96665032127977
6030,2017-03-05,Charlotte,conventional,43409.71,87666.41,11157.19,2017,202553.07,1.41,0.9667831148148639
6031,2017-02-26,Charlotte,conventional,50330.36,118606.57,13181.85,2017,241552.96,1.26,0.9660057716487919
6032,2017-02-19,Charlotte,conventional,46010.49,78996.07,9650.83,2017,198557.9,1.33,0.954713382212265
6033,2017-02-12,Charlotte,conventional,58973.85,74076.16,8886.98,2017,206762.31,1.25,0.9578893813199851
6034,2017-02-05,Charlotte,conventional,95176.35,172311.19,21721.89,2017,359702.04,0.95,0.9769852692533859
6035,2017-01-29,Charlotte,conventional,48872.88,86135.67,9146.99,2017,213609.12,1.33,0.9550509014584695
6036,2017-01-22,Charlotte,conventional,42582.24,116159.86,20382.32,2017,247754.7,1.18,0.967041772874983
6037,2017-01-15,Charlotte,conventional,39546.13,84479.17,9918.56,2017,196897.85,1.37,0.9485856621229126
6038,2017-01-08,Charlotte,conventional,56739.54,80201.7,10231.86,2017,219338.92,1.28,0.9492046228492084
6039,2017-01-01,Charlotte,conventional,47765.32,94571.69,15036.44,2017,217051.5,1.21,0.9677849986737357
6040,2017-12-31,Chicago,conventional,144034.24,845964.7,120869.17,2017,1182647.5,0.93,0.9784559455163734
6041,2017-12-24,Chicago,conventional,83138.48,417905.67,116405.91,2017,707646.11,1.36,0.9561618494391834
6042,2017-12-17,Chicago,conventional,113959.92,275986.91,99248.93,2017,620053.78,1.49,0.9331288192697383
6043,2017-12-10,Chicago,conventional,142085.83,277789.3,90891.04,2017,1021445.27,1.13,0.961650514183434
6044,2017-12-03,Chicago,conventional,99971.0,378155.0,92092.0,2017,654739.0,1.56,0.9530793101514252
6045,2017-11-26,Chicago,conventional,71736.0,278263.0,82294.0,2017,506394.0,1.7,0.9466947520278137
6046,2017-11-19,Chicago,conventional,86790.0,285841.0,98666.0,2017,555872.0,1.71,0.9522095380365717
6047,2017-11-12,Chicago,conventional,90581.0,276787.0,91330.0,2017,541010.0,1.78,0.9426339605328373
6048,2017-11-05,Chicago,conventional,96105.5,284220.43,81793.52,2017,538967.37,1.77,0.9291325941104529
